OrderID,OrderTransactTime,ExecutionTransactTime,Symbol,Side,OrderQty,LimitPrice,AvgPx,LastMkt
ID5589,20250910-08:00:14.467,20250910-08:01:10.689,ONCY,1,40,1.39,1.390000,ID1516
ID6255,20250910-08:00:38.760,20250910-08:01:11.175,ASST,1,114,15.07,15.070000,ID1516
ID7005,20250910-08:01:08.376,20250910-08:01:11.324,CUPR,1,400,5.5,5.500000,ID1516
ID7069,20250910-08:01:11.327,20250910-08:01:11.453,CUPR,2,33,5.4,5.400000,ID1516
ID7073,20250910-08:01:11.362,20250910-08:01:11.464,CHWY,2,100,44.25,44.309000,ID1516
ID6586,20250910-08:00:53.577,20250910-08:01:11.636,ASST,1,5,15,15.000000,ID1516
ID6047,20250910-08:00:31.414,20250910-08:01:11.636,ASST,1,32,15,15.000000,ID1516
ID7095,20250910-08:01:11.914,20250910-08:01:12.016,WLDS,1,574,1.82,1.811864,ID1516
ID7101,20250910-08:01:12.177,20250910-08:01:12.281,CUPR,1,57,5.4,5.360000,ID1516
ID7018,20250910-08:01:08.752,20250910-08:01:12.425,CUPR,1,95,5.26,5.260000,ID1516
ID7108,20250910-08:01:12.408,20250910-08:01:12.515,TMC,2,100,5.03,5.162600,ID1516
ID7117,20250910-08:01:12.572,20250910-08:01:12.676,CUPR,2,400,4.63,5.250775,ID1516
ID7134,20250910-08:01:12.670,20250910-08:01:12.773,CUPR,1,5,5.59,5.280000,ID1516
ID3946,20250910-08:00:07.423,20250910-08:01:13.035,CRCL,2,4,119.67,119.670000,ID1516
ID7143,20250910-08:01:12.957,20250910-08:01:13.060,ASST,1,1,18,15.530000,ID1516
ID7152,20250910-08:01:13.056,20250910-08:01:13.159,CUPR,1,224,5.3,5.100000,ID1516
ID7088,20250910-08:01:11.774,20250910-08:01:14.144,CDTG,2,100,1.2,1.200000,ID1516
ID6980,20250910-08:01:07.249,20250910-08:01:14.823,CUPR,1,22,4.79,4.790000,ID1516
ID7202,20250910-08:01:14.810,20250910-08:01:14.914,CUPR,1,100,5.4,4.770000,ID1516
ID7193,20250910-08:01:14.712,20250910-08:01:15.095,NVDA,2,500,173.68,173.680000,ID1516
ID7226,20250910-08:01:16.045,20250910-08:01:16.150,ASST,1,20,15.55,15.240000,ID1516
ID7235,20250910-08:01:16.248,20250910-08:01:16.352,BITO,2,1196,19.4,19.410000,
ID7234,20250910-08:01:16.248,20250910-08:01:16.352,BITO,2,1196,19.4,19.410000,ID1516
ID7252,20250910-08:01:16.716,20250910-08:01:16.824,INLF,1,500,1.07,1.060000,ID1516
ID6899,20250910-08:01:04.072,20250910-08:01:17.363,HOLO,2,148,4.59,4.590000,ID1516
ID7263,20250910-08:01:17.374,20250910-08:01:17.478,MCTR,1,3,2.52,2.500000,ID1516
ID7281,20250910-08:01:18.035,20250910-08:01:18.141,CWD,1,350,7.15,7.012143,ID1516
ID6783,20250910-08:01:00.682,20250910-08:01:18.153,CUPR,1,61,4.63,4.630000,ID1516
ID7288,20250910-08:01:18.108,20250910-08:01:18.214,ASST,1,1,15.55,15.550000,ID1516
ID7296,20250910-08:01:18.263,20250910-08:01:18.368,RMTI,2,375,1.8,1.800000,ID1516
ID7301,20250910-08:01:18.466,20250910-08:01:18.571,ASST,1,24,15.55,15.550000,ID1516
ID6843,20250910-08:01:02.447,20250910-08:01:19.088,CUPR,1,50,4.6,4.600000,ID1516
ID7324,20250910-08:01:19.130,20250910-08:01:19.238,CDTG,1,14,1.4,1.250000,ID1516
ID7331,20250910-08:01:19.185,20250910-08:01:19.292,ORIS,2,472,0.1138,0.122700,ID1516
ID7293,20250910-08:01:18.216,20250910-08:01:19.356,ASST,1,20,15.5,15.500000,ID1516
ID7349,20250910-08:01:19.377,20250910-08:01:19.483,CUPR,1,39,5.54,4.650000,ID1516
ID4744,20250910-08:00:10.734,20250910-08:01:20.156,YAAS,1,265,0.0882,0.088200,ID1516
ID7376,20250910-08:01:20.295,20250910-08:01:20.408,ASST,1,20,15.55,15.550000,ID1516
ID7248,20250910-08:01:16.629,20250910-08:01:20.511,CUPR,1,1721,4.59,4.590000,ID1516
ID7390,20250910-08:01:20.615,20250910-08:01:20.724,NEON,2,190,4.64,4.641368,ID1516
ID6682,20250910-08:00:57.524,20250910-08:01:21.323,CUPR,1,16,4.53,4.530000,ID1516
ID6784,20250910-08:01:00.725,20250910-08:01:21.323,CUPR,1,10,4.5,4.500000,ID1516
ID6804,20250910-08:01:01.133,20250910-08:01:21.323,CUPR,1,100,4.5,4.500000,ID1516
ID7130,20250910-08:01:12.650,20250910-08:01:21.323,CUPR,1,20,4.5,4.500000,ID1516
ID7272,20250910-08:01:17.487,20250910-08:01:21.451,STFS,1,700,0.1501,0.150100,ID1516
ID7412,20250910-08:01:21.902,20250910-08:01:22.013,UP,2,346,2.22,2.300000,ID1516
ID7421,20250910-08:01:22.149,20250910-08:01:22.256,HIMS,1,17,49.14,49.140000,ID1516
ID7396,20250910-08:01:20.698,20250910-08:01:22.495,ASST,1,13,15.55,15.550000,ID1516
ID7437,20250910-08:01:22.413,20250910-08:01:22.520,CUPR,1,5,4.64,4.270000,ID1516
ID7446,20250910-08:01:22.904,20250910-08:01:23.013,SOFI,1,269,25.97,25.900000,ID1516
ID7450,20250910-08:01:23.020,20250910-08:01:23.126,CDTG,1,200,1.3,1.240000,ID1516
ID1646,20250910-08:00:00.832,20250910-08:01:23.412,RCL,2,100,345,345.000000,ID1516
ID7454,20250910-08:01:23.305,20250910-08:01:23.413,TSM,1,4,254.29,254.290000,ID1516
ID7459,20250910-08:01:23.438,20250910-08:01:23.544,DGNX,2,15,8.15,8.150000,ID1516
ID5648,20250910-08:00:14.753,20250910-08:01:25.284,WOLF,1,104,1.77,1.770000,ID1516
ID4974,20250910-08:00:11.773,20250910-08:01:25.284,WOLF,1,15,1.77,1.770000,ID1516
ID2867,20250910-08:00:04.009,20250910-08:01:25.485,PLX,1,408,1.73,1.730000,ID1516
ID7555,20250910-08:01:26.049,20250910-08:01:26.157,SQQQ,1,28504,16.93,16.930000,ID1516
ID7572,20250910-08:01:26.122,20250910-08:01:26.229,CUPR,1,13,4.7,4.150000,ID1516
ID7587,20250910-08:01:26.431,20250910-08:01:26.538,CUPR,1,37,4.66,4.160000,ID1516
ID7595,20250910-08:01:26.638,20250910-08:01:26.743,ASST,2,80,15,16.100000,ID1516
ID7485,20250910-08:01:24.471,20250910-08:01:26.836,FLYE,2,917,0.9,0.906519,ID1516
ID7518,20250910-08:01:25.038,20250910-08:01:26.836,FLYE,2,130,0.95,0.950000,ID1516
ID7551,20250910-08:01:25.997,20250910-08:01:27.191,WLDS,1,72,1.8,1.800000,ID1516
ID7612,20250910-08:01:27.185,20250910-08:01:27.293,CDTG,2,109,1.2,1.200000,ID1516
ID7626,20250910-08:01:27.408,20250910-08:01:27.517,ZNB,2,892,2.19,2.300000,ID1516
ID7622,20250910-08:01:27.289,20250910-08:01:28.686,FLYE,2,672,0.94,0.940000,ID1516
ID7650,20250910-08:01:28.773,20250910-08:01:28.880,CUPR,1,60,4.18,4.120000,ID1516
ID4748,20250910-08:00:10.752,20250910-08:01:29.600,YAAS,1,21714,0.0882,0.088200,ID1516
ID6883,20250910-08:01:03.649,20250910-08:01:29.745,CUPR,1,202,4,4.000000,ID1516
ID6740,20250910-08:00:59.453,20250910-08:01:29.745,CUPR,1,18,4,4.000000,ID1516
ID6288,20250910-08:00:39.726,20250910-08:01:29.961,CUPR,1,138,3.93,3.930000,ID1516
ID7692,20250910-08:01:30.509,20250910-08:01:30.617,CUPR,1,95,4,3.977789,ID1516
ID7698,20250910-08:01:31.275,20250910-08:01:31.533,CUPR,2,40,4,4.000000,ID1516
ID7708,20250910-08:01:31.613,20250910-08:01:31.720,MCTR,1,800,2.52,2.511838,ID1516
ID7727,20250910-08:01:32.031,20250910-08:01:32.139,CUPR,1,12,4.1,3.910000,ID1516
ID6473,20250910-08:00:47.772,20250910-08:01:32.290,CUPR,1,280,3.9,3.900000,ID1516
ID7735,20250910-08:01:32.406,20250910-08:01:32.511,RIVN,2,50,13.98,13.990000,ID1516
ID7760,20250910-08:01:33.136,20250910-08:01:33.245,CUPR,1,132,4.1,3.890000,ID1516
ID7782,20250910-08:01:34.119,20250910-08:01:34.225,CUPR,1,104,3.99,3.956827,ID1516
ID7790,20250910-08:01:34.394,20250910-08:01:34.500,CUPR,2,20,3.3,3.910000,ID1516
ID7797,20250910-08:01:34.617,20250910-08:01:34.723,JBDI,2,200,1.85,1.900000,ID1516
ID7803,20250910-08:01:34.794,20250910-08:01:34.907,AUR,2,3,5.7,5.740000,ID1516
ID7776,20250910-08:01:33.810,20250910-08:01:35.276,CUPR,2,332,3.99,3.990000,ID1516
ID7825,20250910-08:01:35.332,20250910-08:01:35.439,CUPR,1,20,4.1,4.000000,ID1516
ID7808,20250910-08:01:34.897,20250910-08:01:35.530,ASST,2,13,17,17.000000,ID1516
ID7861,20250910-08:01:39.639,20250910-08:01:39.746,WLDS,2,48,1.79,1.800000,ID1516
ID7879,20250910-08:01:40.622,20250910-08:01:40.727,DSY,2,10,2.32,2.410000,ID1516
ID7912,20250910-08:01:42.353,20250910-08:01:42.459,JBDI,1,57,2.03,1.980000,ID1516
ID7942,20250910-08:01:44.583,20250910-08:01:44.687,ORCL,1,15,313,312.750000,ID1516
ID7982,20250910-08:01:46.769,20250910-08:01:46.882,ASST,1,125,17.31,17.310000,ID1516
ID7987,20250910-08:01:46.801,20250910-08:01:46.906,JEM,1,20,0.7,0.700000,ID1516
ID7965,20250910-08:01:46.196,20250910-08:01:46.994,CDTG,1,500,1.2,1.200000,ID1516
ID7997,20250910-08:01:47.150,20250910-08:01:47.256,CUPR,1,10,4.22,4.210000,ID1516
ID7937,20250910-08:01:43.532,20250910-08:01:48.792,QBTS,1,200,16.18,16.180000,ID1516
ID8034,20250910-08:01:50.820,20250910-08:01:50.926,WLDS,2,65,1.82,1.830000,ID1516
ID8040,20250910-08:01:50.870,20250910-08:01:50.976,INLF,1,150,1.05,1.050000,ID1516
ID8045,20250910-08:01:51.231,20250910-08:01:51.337,WLDS,1,100,1.84,1.840000,ID1516
ID8050,20250910-08:01:51.532,20250910-08:01:51.639,JBDI,1,500,2.03,2.008520,ID1516
ID8006,20250910-08:01:48.776,20250910-08:01:51.755,CWD,1,460,7,7.000000,ID1516
ID8081,20250910-08:01:52.615,20250910-08:01:52.721,CUPR,1,20,4.17,4.135000,ID1516
ID8086,20250910-08:01:52.651,20250910-08:01:52.756,CUPR,1,4,4.24,4.140000,ID1516
ID8023,20250910-08:01:49.871,20250910-08:01:53.154,JBDI,1,200,1.99,1.990000,ID1516
ID8092,20250910-08:01:53.121,20250910-08:01:53.229,CUPR,1,100,4.23,4.150000,ID1516
ID8097,20250910-08:01:53.267,20250910-08:01:53.373,WLDS,1,220,1.86,1.850000,ID1516
ID8109,20250910-08:01:54.047,20250910-08:01:54.152,UNH,1,10,347.71,347.710000,ID1516
ID8117,20250910-08:01:54.089,20250910-08:01:54.194,ASST,2,50,17.15,17.750000,ID1516
ID8120,20250910-08:01:54.115,20250910-08:01:54.221,KAPA,2,1993,1.72,1.792674,ID1516
ID8141,20250910-08:01:54.743,20250910-08:01:54.969,JBDI,2,100,2.01,2.010000,ID1516
ID8160,20250910-08:01:55.723,20250910-08:01:55.828,CUPR,2,45,4,4.110000,ID1516
ID8164,20250910-08:01:55.839,20250910-08:01:55.946,WOLF,2,1480,1.72,1.740000,ID1516
ID8132,20250910-08:01:54.180,20250910-08:01:56.065,CDTG,2,84,1.2,1.200000,ID1516
ID8179,20250910-08:01:55.987,20250910-08:01:56.091,ORCL,1,10,313.8,312.480000,ID1516
ID8190,20250910-08:01:56.257,20250910-08:01:56.362,NVDA,1,5,173.73,173.730000,ID1516
ID8201,20250910-08:01:56.452,20250910-08:01:56.563,WOLF,1,46,1.76,1.740000,ID1516
ID8216,20250910-08:01:56.812,20250910-08:01:56.917,PT,2,93,1.13,1.130000,ID1516
ID8227,20250910-08:01:57.161,20250910-08:01:57.267,CUPR,1,26,4.17,4.060000,ID1516
ID8255,20250910-08:01:58.053,20250910-08:01:58.166,BIYA,1,16,0.763,0.738000,ID1516
ID8262,20250910-08:01:58.310,20250910-08:01:58.417,MSTU,1,80,5.09,5.090000,ID1516
ID8283,20250910-08:01:59.462,20250910-08:01:59.568,CUPR,1,318,4.16,4.001006,ID1516
ID8292,20250910-08:01:59.605,20250910-08:01:59.710,CUPR,1,19,4.14,4.020000,ID1516
ID8104,20250910-08:01:53.971,20250910-08:02:00.311,CUPR,1,43,4,4.000000,ID1516
ID8325,20250910-08:02:00.746,20250910-08:02:00.857,HIMZ,1,500,17.82,17.790000,ID1516
ID8304,20250910-08:01:59.923,20250910-08:02:01.152,CUPR,1,100,4,4.000000,ID1516
ID7968,20250910-08:01:46.311,20250910-08:02:01.279,CUPR,1,302,3.94,3.940000,ID1516
ID8337,20250910-08:02:01.465,20250910-08:02:01.574,ASST,1,50,17.8,17.800000,ID1516
ID8342,20250910-08:02:01.725,20250910-08:02:01.831,CUPR,1,365,4.26,3.999781,ID1516
ID8251,20250910-08:01:58.022,20250910-08:02:02.967,JBDI,1,65,2,2.000000,ID1516
ID8270,20250910-08:01:59.237,20250910-08:02:02.967,JBDI,1,256,2,2.000000,ID1516
ID8377,20250910-08:02:02.905,20250910-08:02:03.010,CUPR,1,50,4.05,3.990000,ID1516
ID8013,20250910-08:01:49.545,20250910-08:02:03.535,CUPR,1,326,3.8,3.800000,ID1516
ID8395,20250910-08:02:03.821,20250910-08:02:03.930,ASST,1,41,17.8,17.610000,ID1516
ID4065,20250910-08:00:07.895,20250910-08:02:03.947,IBRX,1,50,2.56,2.560000,ID1516
ID8418,20250910-08:02:04.534,20250910-08:02:04.641,PN,2,10,0.9477,0.947900,ID1516
ID8195,20250910-08:01:56.292,20250910-08:02:05.550,AAPL,1,10,234.17,234.170000,ID1516
ID8467,20250910-08:02:06.786,20250910-08:02:06.893,JBDI,1,500,2.04,2.028530,ID1516
ID8477,20250910-08:02:06.939,20250910-08:02:07.045,MCTR,1,30,2.52,2.490000,ID1516
ID8484,20250910-08:02:07.050,20250910-08:02:07.155,JBDI,1,100,2.02,2.010000,ID1516
ID8492,20250910-08:02:07.524,20250910-08:02:07.628,ORCL,1,9,312,311.660000,ID1516
ID7930,20250910-08:01:43.444,20250910-08:02:07.764,HOOD,2,54,120.39,120.390000,ID1516
ID3192,20250910-08:00:04.868,20250910-08:02:08.383,MIGI,1,1,0.3915,0.391500,ID1516
ID8518,20250910-08:02:10.763,20250910-08:02:10.870,CUPR,1,421,4,3.620000,ID1516
ID8539,20250910-08:02:11.572,20250910-08:02:11.677,CUPR,1,199,3.73,3.530000,ID1516
ID8525,20250910-08:02:10.783,20250910-08:02:12.355,ASST,1,31,17.5,17.500000,ID1516
ID8067,20250910-08:01:52.107,20250910-08:02:13.132,CUPR,1,50,3.5,3.500000,ID1516
ID8568,20250910-08:02:13.380,20250910-08:02:13.484,CUPR,1,163,3.61,3.440000,ID1516
ID8546,20250910-08:02:11.695,20250910-08:02:13.516,NVDA,5,61,173.74,173.740000,ID1516
ID8574,20250910-08:02:13.413,20250910-08:02:13.518,MCTR,1,158,2.52,2.483671,ID1516
ID8612,20250910-08:02:15.645,20250910-08:02:15.751,ASST,1,2,17.8,17.260000,ID1516
ID6747,20250910-08:00:59.497,20250910-08:02:15.898,WLDS,2,56,1.9,1.900000,ID1516
ID8058,20250910-08:01:51.574,20250910-08:02:15.953,ASST,1,98,17,17.000000,ID1516
ID3916,20250910-08:00:07.349,20250910-08:02:16.461,NITO,1,500,0.218,0.218000,ID1516
ID8666,20250910-08:02:18.392,20250910-08:02:18.498,ASST,1,200,17.67,16.925000,ID1516
ID8675,20250910-08:02:18.630,20250910-08:02:18.738,INHD,2,88,7.19,7.400000,ID1516
ID8712,20250910-08:02:20.267,20250910-08:02:20.378,LGHL,2,200,1.97,1.970000,ID1516
ID7495,20250910-08:01:24.572,20250910-08:02:21.004,JBDI,2,245,2.25,2.250000,ID1516
ID8650,20250910-08:02:17.511,20250910-08:02:21.008,JBDI,2,100,2.27,2.270000,ID1516
ID4668,20250910-08:00:10.428,20250910-08:02:21.525,KMRK,2,691,1.66,1.660000,ID1516
ID8423,20250910-08:02:04.623,20250910-08:02:23.517,BILI,2,350,25.35,25.350000,ID1516
ID8762,20250910-08:02:23.475,20250910-08:02:23.579,AVGO,2,50,343.5,343.500000,ID1516
ID4593,20250910-08:00:10.090,20250910-08:02:23.982,JBDI,2,2199,2.5,2.500000,ID1516
ID8634,20250910-08:02:17.003,20250910-08:02:24.161,WLDS,2,946,2,2.000000,ID1516
ID8777,20250910-08:02:24.521,20250910-08:02:24.629,ASST,1,80,17.5,16.987000,ID1516
ID8793,20250910-08:02:24.998,20250910-08:02:25.106,CUPR,1,253,3.91,3.834664,ID1516
ID5875,20250910-08:00:23.835,20250910-08:02:25.569,HCAI,1,200,0.74,0.740000,ID1516
ID8811,20250910-08:02:25.729,20250910-08:02:25.832,BTAI,1,430,3.7,3.617186,ID1516
ID8822,20250910-08:02:26.165,20250910-08:02:26.269,JBDI,2,419,2.16,2.690525,ID1516
ID8826,20250910-08:02:26.166,20250910-08:02:26.929,ASST,1,50,16.62,16.620000,ID1516
ID3733,20250910-08:00:06.557,20250910-08:02:27.428,ORIS,1,165,0.1199,0.119900,ID1516
ID4430,20250910-08:00:09.436,20250910-08:02:27.428,ORIS,1,1060,0.1199,0.119900,ID1516
ID8886,20250910-08:02:27.842,20250910-08:02:27.944,ORCL,1,1,312,310.650000,ID1516
ID8893,20250910-08:02:28.120,20250910-08:02:28.224,JBDI,2,65,2.43,2.730000,ID1516
ID3263,20250910-08:00:04.940,20250910-08:02:28.456,LCID,2,47,19.27,19.270000,ID1516
ID8901,20250910-08:02:28.587,20250910-08:02:28.690,ASST,2,20,15,16.430000,ID1516
ID8928,20250910-08:02:29.625,20250910-08:02:29.729,CUPR,1,60,3.99,3.950000,ID1516
ID8958,20250910-08:02:30.660,20250910-08:02:30.765,JBDI,2,200,2.45,2.645000,ID1516
ID8631,20250910-08:02:16.848,20250910-08:02:31.265,GOOG,2,117,240.22,240.220000,ID1516
ID8994,20250910-08:02:32.978,20250910-08:02:33.080,ASST,1,73,17,16.150000,ID1516
ID8998,20250910-08:02:33.020,20250910-08:02:33.125,ASST,2,140,15.9,16.011429,ID1516
ID8925,20250910-08:02:29.581,20250910-08:02:33.287,CUPR,2,163,3.96,3.960000,ID1516
ID9017,20250910-08:02:33.764,20250910-08:02:33.866,NBIS,2,1,96,96.000000,ID1516
ID9024,20250910-08:02:34.032,20250910-08:02:34.136,ASST,2,30,15,15.420000,ID1516
ID9030,20250910-08:02:34.071,20250910-08:02:34.175,GOOG,1,10,240.22,240.220000,ID1516
ID9047,20250910-08:02:34.485,20250910-08:02:34.589,CUPR,1,640,3.96,3.950375,ID1516
ID9057,20250910-08:02:34.555,20250910-08:02:34.729,TSM,2,50,254.4,254.400000,ID1516
ID9067,20250910-08:02:34.820,20250910-08:02:34.923,DSY,1,20,2.2,2.140000,ID1516
ID9089,20250910-08:02:35.458,20250910-08:02:35.563,JBDI,1,117,2.61,2.520000,ID1516
ID9098,20250910-08:02:35.661,20250910-08:02:35.764,JBDI,1,121,2.83,2.534463,ID1516
ID9124,20250910-08:02:36.681,20250910-08:02:37.865,CUPR,1,100,3.91,3.910000,ID1516
ID9136,20250910-08:02:38.440,20250910-08:02:38.543,SPHL,1,300,0.5699,0.563400,ID1516
ID9145,20250910-08:02:38.666,20250910-08:02:38.769,JBDI,1,5,2.83,2.630000,ID1516
ID9184,20250910-08:02:39.653,20250910-08:02:39.756,ORCL,1,149,310.48,310.000000,ID1516
ID8933,20250910-08:02:29.803,20250910-08:02:40.223,WLDS,1,41,1.93,1.930000,ID1516
ID8803,20250910-08:02:25.639,20250910-08:02:40.452,CUPR,1,50,3.84,3.840000,ID1516
ID9207,20250910-08:02:40.509,20250910-08:02:40.612,JBDI,2,159,2.56,2.580000,ID1516
ID9216,20250910-08:02:40.763,20250910-08:02:40.866,ASST,1,14,14.84,14.310000,ID1516
ID8964,20250910-08:02:30.861,20250910-08:02:40.904,CUPR,1,11,3.82,3.820000,ID1516
ID8947,20250910-08:02:30.225,20250910-08:02:40.904,CUPR,1,1,3.82,3.820000,ID1516
ID8905,20250910-08:02:28.701,20250910-08:02:40.904,CUPR,1,9,3.82,3.820000,ID1516
ID9229,20250910-08:02:41.594,20250910-08:02:41.697,GVH,1,20,6.32,6.320000,ID1516
ID9238,20250910-08:02:41.817,20250910-08:02:41.921,MSTY,2,271,15.44,15.510000,ID1516
ID9250,20250910-08:02:42.440,20250910-08:02:42.545,CUPR,1,15,3.95,3.820000,ID1516
ID9255,20250910-08:02:42.543,20250910-08:02:42.648,ASST,1,8,15,13.520000,ID1516
ID9271,20250910-08:02:43.174,20250910-08:02:43.277,JBDI,1,110,2.61,2.580000,ID1516
ID9282,20250910-08:02:43.377,20250910-08:02:43.480,DFLI,1,106,0.2799,0.279900,ID1516
ID9290,20250910-08:02:43.473,20250910-08:02:43.575,ASST,1,24,14.38,13.410000,ID1516
ID9297,20250910-08:02:43.667,20250910-08:02:43.770,ASST,1,26,13.35,13.350000,ID1516
ID9301,20250910-08:02:43.693,20250910-08:02:43.797,RR,2,23,3.04,3.040000,ID1516
ID9313,20250910-08:02:43.876,20250910-08:02:43.978,HOOD,1,60,120.5,120.500000,ID1516
ID9318,20250910-08:02:44.221,20250910-08:02:44.324,CUPR,1,50,3.96,3.820000,ID1516
ID9329,20250910-08:02:44.743,20250910-08:02:44.847,ASST,1,16,15,12.950000,ID1516
ID9333,20250910-08:02:45.006,20250910-08:02:45.108,BABA,2,100,146.53,146.530000,ID1516
ID2589,20250910-08:00:03.205,20250910-08:02:45.268,DSY,1,2,2.11,2.110000,ID1516
ID9337,20250910-08:02:45.068,20250910-08:02:45.344,CUPR,1,50,3.78,3.780000,ID1516
ID9013,20250910-08:02:33.726,20250910-08:02:45.345,CUPR,1,50,3.77,3.770000,ID1516
ID9369,20250910-08:02:46.791,20250910-08:02:46.894,CUPR,1,11,3.9,3.810000,ID1516
ID8835,20250910-08:02:26.538,20250910-08:02:47.905,WLDS,1,300,1.9,1.900000,ID1516
ID9387,20250910-08:02:47.597,20250910-08:02:47.907,QMMM,2,1,83.25,83.250000,ID1516
ID9396,20250910-08:02:47.840,20250910-08:02:47.942,CUPR,1,100,3.9,3.750000,ID1516
ID9304,20250910-08:02:43.698,20250910-08:02:48.679,CWD,1,100,6.96,6.960000,ID1516
ID9423,20250910-08:02:49.112,20250910-08:02:49.215,CUPR,1,58,3.82,3.690000,ID1516
ID9419,20250910-08:02:49.110,20250910-08:02:49.215,FFAI,2,6544,1.8,1.806904,ID1516
ID9460,20250910-08:02:50.106,20250910-08:02:50.209,ASST,2,41,12.99,13.920000,ID1516
ID8385,20250910-08:02:03.086,20250910-08:02:50.616,WLDS,1,283,1.86,1.860000,ID1516
ID9476,20250910-08:02:50.605,20250910-08:02:50.707,IXHL,2,4640,0.5223,0.522418,ID1516
ID9485,20250910-08:02:51.359,20250910-08:02:51.461,JEM,1,100,0.6865,0.686500,ID1516
ID9490,20250910-08:02:51.428,20250910-08:02:51.531,JBDI,1,147,2.6,2.570000,ID1516
ID9523,20250910-08:02:52.843,20250910-08:02:52.947,DSY,2,8,2.12,2.130000,ID1516
ID9061,20250910-08:02:34.629,20250910-08:02:52.988,CGTL,1,437,0.65,0.650000,ID1516
ID5464,20250910-08:00:13.953,20250910-08:02:53.391,DSY,1,1,2.1,2.100000,ID1516
ID3211,20250910-08:00:04.883,20250910-08:02:53.391,DSY,1,2,2.1,2.100000,ID1516
ID9549,20250910-08:02:53.516,20250910-08:02:53.618,CUPR,1,21,3.69,3.620000,ID1516
ID8720,20250910-08:02:20.639,20250910-08:02:54.751,JEM,2,242,0.7,0.700000,ID1516
ID8799,20250910-08:02:25.396,20250910-08:02:55.618,SMCI,1,200,43.55,43.550000,ID1516
ID9609,20250910-08:02:56.352,20250910-08:02:56.454,WLDS,1,200,1.9,1.825000,ID1516
ID9618,20250910-08:02:56.836,20250910-08:02:57.497,JBDI,1,800,2.58,2.580000,ID1516
ID9655,20250910-08:02:58.043,20250910-08:02:58.148,ASST,1,10,15,14.420000,ID1516
ID5897,20250910-08:00:24.380,20250910-08:02:58.302,REVB,1,2,2.33,2.330000,ID1516
ID9666,20250910-08:02:58.305,20250910-08:02:58.408,WLDS,1,71,1.9,1.850000,ID1516
ID8974,20250910-08:02:31.861,20250910-08:02:59.158,NVDA,1,490,173.8,173.800000,ID1516
ID9401,20250910-08:02:48.058,20250910-08:02:59.459,JBDI,2,100,2.83,2.830000,ID1516
ID9696,20250910-08:03:00.219,20250910-08:03:00.327,WLDS,2,13276,1.79,1.796556,ID1516
ID8863,20250910-08:02:27.312,20250910-08:03:00.451,JBDI,2,277,3,3.000000,ID1516
ID9553,20250910-08:02:53.533,20250910-08:03:00.781,STEC,1,500,2.17,2.149720,ID1516
ID9749,20250910-08:03:00.795,20250910-08:03:00.903,JBDI,2,68,3,3.020000,ID1516
ID9754,20250910-08:03:00.860,20250910-08:03:00.966,ULTY,2,43,5.58,5.585000,ID1516
ID9759,20250910-08:03:00.905,20250910-08:03:01.010,JBDI,2,495,3,3.130000,ID1516
ID9791,20250910-08:03:02.747,20250910-08:03:02.851,JBDI,2,500,2.58,2.907540,ID1516
ID9800,20250910-08:03:02.904,20250910-08:03:03.006,COYY,1,2,19.55,19.550000,ID1516
ID9805,20250910-08:03:03.032,20250910-08:03:03.134,DSY,1,20,2.1,2.100000,ID1516
ID9817,20250910-08:03:03.351,20250910-08:03:03.455,ASST,1,34,14.8,14.680000,ID1516
ID9770,20250910-08:03:01.249,20250910-08:03:03.873,ORCL,2,10,310,310.000000,ID1516
ID9688,20250910-08:02:59.415,20250910-08:03:03.873,ORCX,2,19,50.9,50.900000,ID1516
ID9842,20250910-08:03:04.575,20250910-08:03:04.677,BIYA,1,5401,0.763,0.739475,ID1516
ID9863,20250910-08:03:05.001,20250910-08:03:05.104,WLDS,1,500,1.82,1.685960,ID1516
ID9881,20250910-08:03:05.931,20250910-08:03:06.034,CDTG,1,30,1.33,1.330000,ID1516
ID9824,20250910-08:03:03.763,20250910-08:03:06.132,WLDS,2,39,1.7,1.700000,ID1516
ID9894,20250910-08:03:06.390,20250910-08:03:06.493,BIYA,2,163,0.721,0.721123,ID1516
ID9852,20250910-08:03:04.600,20250910-08:03:06.976,CUPR,1,99,3.7,3.700000,ID1516
ID9900,20250910-08:03:06.596,20250910-08:03:06.976,CUPR,1,1,3.7,3.700000,ID1516
ID9911,20250910-08:03:07.667,20250910-08:03:08.034,JBDI,2,101,2.9,2.900000,ID1516
ID9876,20250910-08:03:05.342,20250910-08:03:08.580,TSLA,5,79,348.16,348.160000,ID1516
ID9928,20250910-08:03:08.844,20250910-08:03:08.947,ASST,1,155,14.8,14.460323,ID1516
ID9915,20250910-08:03:08.306,20250910-08:03:09.118,CUPR,1,500,3.7,3.700000,ID1516
ID9958,20250910-08:03:10.169,20250910-08:03:10.273,JBDI,2,112,2.9,2.900000,ID1516
ID9963,20250910-08:03:10.182,20250910-08:03:10.286,CUPR,1,155,3.7,3.700000,ID1516
ID9970,20250910-08:03:10.324,20250910-08:03:10.427,UFG,2,96,9,9.010000,ID1516
ID9639,20250910-08:02:57.411,20250910-08:03:11.479,DSY,2,180,2.1,2.100000,ID1516
ID9980,20250910-08:03:11.658,20250910-08:03:11.950,JBDI,2,10,3,3.000000,ID1516
ID10003,20250910-08:03:12.086,20250910-08:03:12.192,ASST,1,6,14.67,14.480000,ID1516
